name	term	lev	seq	value
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g29478	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g107374	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g72688	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g47955	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g25704	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g30332	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g29417	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g105896	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g87841	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g16373	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g145401	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59356	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g86152	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g95906	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g29436	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g126494	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g46210	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g36933	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g69938	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g34666	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g41732	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g55581	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g106978	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g762	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g10249	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g48617	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g34667	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g39516	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g24494	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27281	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g102413	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g14542	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g40280	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g90231	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g22961	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g44778	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g32179	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g37341	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g96327	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g47847	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g110492	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g90606	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g96498	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g34188	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g46343	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g70003	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g68317	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g2267	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g5629	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g28840	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g42858	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g123448	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g56750	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g54466	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g13245	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g89099	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g57222	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g12457	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g47590	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g6078	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g63338	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g54903	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g37709	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g33617	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g72698	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g49516	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g19752	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g143	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g66588	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g49709	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g37003	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g61660	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g8358	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g22355	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g124876	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g120129	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g103711	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g98976	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g89105	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g32198	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g90762	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g52634	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g69778	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g154953	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g911	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g102273	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g36351	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g44173	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g24471	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g12694	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g123447	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g101824	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g46265	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g110542	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g57020	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g49925	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g48016	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g100383	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g81313	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g34662	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g111499	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g142699	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g156127	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g106105	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g47255	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g46261	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g105948	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27240	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g2286	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g60726	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g35516	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g24259	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g75629	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g104621	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g43973	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g76958	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g56223	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g10577	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g19104	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g105002	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g100923	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g63490	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g85803	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g71058	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g48255	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g121298	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g131901	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g81366	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g99261	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g4202	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g72707	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g63289	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g40054	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g50212	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g35443	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g96237	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g35282	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g18907	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g62044	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g15312	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g54323	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g19185	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g54237	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g38868	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g50083	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g114339	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g52259	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g130993	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g25947	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g19997	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g115500	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g8151	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59738	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g144438	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g73247	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g38530	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g128763	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g52454	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g45553	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g107720	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g50593	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g53099	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g109603	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g33720	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g467	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g110016	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g127167	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g345	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g89706	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g75333	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g113713	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g125034	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27298	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g68481	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g62710	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g23058	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g65788	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g39395	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g29780	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g31143	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g89639	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g92168	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27991	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g51351	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g53776	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g102899	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g2785	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g55302	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g44943	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g111761	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77434	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59734	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g11633	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3697	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g42667	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g110844	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g63667	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g17784	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g116280	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g120610	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g74572	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g84695	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g62701	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g83573	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g53070	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g25930	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g12544	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g128410	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g101948	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59114	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g33813	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g73570	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g38812	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g76957	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g60958	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g88638	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g76937	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g42096	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77245	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g94039	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g62683	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g55615	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g51667	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g40444	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g48033	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g76103	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g30385	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g92848	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g134453	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g67278	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3601	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g117998	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g13330	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g67002	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59770	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g133647	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27073	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g159294	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g16570	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g36298	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g32874	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g68969	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g69176	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g63236	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g145862	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g60827	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g18281	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g32765	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g131036	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g32203	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g73889	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g7145	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g35995	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g111357	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g8855	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g8086	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g15663	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g45862	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g39718	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g116201	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g58	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g74558	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g104324	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g33507	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g23183	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g129494	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g3779	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g120718	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g46317	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27469	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g12895	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g78622	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g24060	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g82418	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g36000	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g63602	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g28389	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g21015	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g10635	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g19950	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g142211	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g10431	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g90081	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g19690	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g37829	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g47335	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g33854	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g23624	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g85988	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g122127	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g77585	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g34236	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g91416	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g69215	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g117162	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g27717	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g129532	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g571	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g34238	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g87674	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g76237	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g112309	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g55710	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g24293	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g116616	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g107390	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g92214	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g38506	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g114282	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g45495	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g121551	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g14120	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g58893	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g120808	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g105417	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g50865	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g22702	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g95680	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g99153	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g83652	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g154461	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g132134	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g7003	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g12590	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g151831	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g51158	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g66713	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g71261	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g114234	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g59750	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g51399	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g51865	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g43778	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g95681	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g139381	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g118518	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g91884	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g38353	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g126461	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g7443	0
"binding"	GO:0003676;GO:0097159;GO:1901363;GO:0005488	2	g100278	0
