gene,log2FoldChange
g22108,0.133670069233985
g22104,0.210723816253695
g22115,-0.305327706095057
g22109,0.0549864615768529
g22116,0.032538508457786
g22129,0.1682292453855
g22123,0.0673997330105079
g22130,0.0862854998618244
g22131,-0.176044919438975
g22135,0.106538016318688
g22134,0.272176417987178
g22137,0.0677506560240872
g22141,0.19814933070342
g22147,-0.0760352118405174
g22145,0.0876940043990124
g22157,0.161395662186558
g22159,0.0182627721545815
g22160,0.148303869255937
g22164,-0.256665721246511
g22181,-0.0520100402161378
g22173,-0.0942797226045456
g22189,-0.161104546690397
g22186,-0.194500544331298
g22191,-0.0333857568566566
g22190,-0.131324737133853
g22193,-0.0494364001696673
g22194,-0.188088499742793
g22201,-0.0588086899203048
g22202,0.337186382493112
g22209,0.053424102377615
g22210,0.080113544632847
g22211,-0.30583858432941
g22213,0.0550917962732488
g22216,0.106435304470192
g22217,0.0587656755240136
g22220,-0.24576454822142
g22227,-0.284351376044778
g22225,-0.346203409824051
g22233,0.0061525820618902
g22241,-0.0171649496308793
g22238,-0.189364245082347
g22258,-0.0553057925527483
g22255,0.276019961126339
g22256,0.0455973174413112
g22251,-0.0180969132231956
g22263,-0.132614466221214
g22265,-0.0574733684115938
g22268,-0.105243999123152
g22270,0.137676734350934
g22272,-0.0374981981889819
g22274,0.169450748347138
g22275,0.188883590034171
g22276,0.0692797318466547
g22291,0.145208940843924
g22300,0.115610247365307
g22306,-0.00835659650757811
g22310,-0.00758898404174631
g22319,-0.0212615622678426
g22316,0.0965287117965124
g22325,-0.0183417009902109
g22335,0.0080934275418137
g22344,-0.120755178209541
g22351,-0.0953909489879345
g22350,0.0107357806441657
g22354,0.0229049018850283
g22356,0.160871954969343
g22355,0.09302841227089
g22367,-0.0426374844010474
g22365,-0.0149772558291126
g22370,0.021815298018506
g22372,0.0605694796570098
g22383,0.265252686030029
g22377,-0.208832567075478
g22378,-0.125443540174431
g22386,-0.190060206443567
g22393,-0.0990864048003788
g22389,0.136469148578711
g22396,0.27457414152411
g22399,0.146045789102504
g22406,-0.245783066439711
g22407,-0.131877241287886
g22409,-0.118296331270085
g22420,-0.178669891068038
g22430,0.108813078410221
g22446,0.116949978806191
g22449,0.0737646369554607
g22454,-0.306125719190021
g22451,-0.129581290920209
g22455,0.146773648202783
g22484,-0.0531918390496512
g22488,0.0610935158962539
g22493,-0.281655363125373
g22500,0.0512725318233375
g22501,-0.0474053532444
g22497,-0.0186839990133664
g22508,-0.217173329481457
g22515,-0.556795307159023
g22511,-0.0434000822931616
g22520,-0.101737725192168
g22522,0.113541446082972
g22518,0.0925799321578809
g22526,0.0296437726538471
g22528,-0.0501744922427961
g22532,-0.298760297679767
g22533,-0.109862367924932
g22537,-0.0142386132054682
g22539,-0.0668560682387183
g22549,-0.168648770759777
g22553,-0.275596221526365
g22559,-0.0531711902793635
g22563,0.0930868757310584
g22575,0.384416957113867
g22576,0.152803467738045
g22584,0.0525177451322093
g22592,0.0911569503019411
g22605,-0.0871959075462246
g22607,0.0325778294137553
g22608,-0.0862949625207522
g22610,-0.283283437248858
g22611,-0.134878162994861
g22618,0.392312788213932
g22619,0.0398845515758279
g22622,-0.141749087324432
g22621,0.0983056747948917
g22624,-0.0183410443651625
g22638,-0.087692849440827
g22646,0.289215012926293
g22643,-0.309473072131241
g22639,0.70240165806089
g22652,-0.0711454633597784
g22654,-0.307835503380784
g22662,0.0878224134837731
g22663,0.00293206389412836
g22674,0.186141317021776
g22677,-0.0066285858082351
g22680,0.0636662470067463
g22684,-0.0684785007276911
g22683,0.29277838684148
g22682,-0.0318077906332857
g22685,-0.055065733357023
g22688,-0.0730719658206887
g22689,-0.00396399278227227
g22694,0.080126934455837
g22697,0.0051433309943659
g22699,-0.0617315738896095
g22704,-0.0806188157615314
g22702,-0.409495995848917
g22710,-0.202147355022433
g22712,0.100779542401961
g22717,-0.179145233448947
g22719,0.189871096196484
g22724,-0.0316198920752592
g22729,-0.0149318802377412
g22727,0.0141560812094864
g22736,-0.0926374234307621
g22739,0.0513648239915905
g22755,-0.075702122765725
g22767,-0.123674798353366
g22768,0.00314528353703642
g22773,0.347321723060185
g22774,0.491265640252883
g22780,-0.0975758822853001
g22784,-0.13587983202026
g22796,0.492677670363476
g22798,0.0678415364127148
g22801,-0.303513637504318
g22803,0.369974296272543
g22811,-0.0509039794607109
g22806,0.00245078873777517
g22808,-0.225932198448913
g22813,-0.0332275266547202
g22817,-0.106953889836202
g22818,0.14535630803405
g22822,-0.229965166313777
g22826,0.041406787749423
g22830,-0.0216327828310381
g22841,-0.038016720351508
g22849,-0.0407293145497095
g22852,-0.273766531513836
g22853,-0.10565026487903
g22859,-0.0931691263460444
g22862,-0.157400764057976
g22870,-0.206938757084473
g22876,0.0763121711510488
g22885,-0.402078953891683
g22886,0.0146509270014866
g22890,-0.187676771144454
g22892,-0.263526025306272
g22898,0.178921044442707
g22900,-0.396735838321385
g22902,0.10633855037841
g22912,-0.00871930780268969
g22915,0.0789342683374117
g22921,-0.209097730775989
g22929,0.278566315559322
g22943,0.0673936215443309
g22945,0.474292370414499
g22946,0.130601435566613
g22948,-0.134981474261345
g22955,-0.287421326191251
g22961,0.0766340872713128
g22959,0.113578281550069
g22965,-0.0245291349964902
g22970,-0.0139111898025051
g22982,-0.157242271036901
g22980,0.125336142638986
g22981,0.0641535623073707
g22988,0.0463133939481628
g22992,-0.243508497358977
g22996,-0.133608015029499
g22989,-0.164952856861131
g22998,0.00945067527710291
g23005,-0.144209205804169
g23008,0.0574047405880394
g23010,-0.0741323833520616
g23013,-0.156666328286024
g23012,0.227499771007425
g23015,0.253976050619183
g23016,-0.240318446569361
g23031,0.156516013968368
g23030,0.0441871854258441
g23029,0.0745817194226616
g23033,0.0734947523360741
g23034,0.0662374392920206
g23035,0.175565976096733
g23041,-0.227378677297682
g23044,0.122745559694901
g23045,-0.156839841536566
g23048,-0.164459544495126
g23058,-0.0155645591457736
g23069,-0.0846244956723143
g23072,0.0287143506446567
g23077,-0.246090914766606
g23086,-0.112572915899231
g23103,0.00286849166858141
g23110,-0.148392442021846
g23109,0.223510143566248
g23111,0.162197270997915
g23112,0.129011242962564
g23120,0.184676642975286
g23125,-0.351945223825604
g23133,0.439050109821295
g23134,0.172777291879339
g23136,0.024674457129845
g23137,-0.0157728661025689
g23147,-0.0511980456057756
g23157,-0.0186698171931699
g23155,0.0591564987870319
g23168,-0.176360482977534
g23169,0.205845882104244
g23170,0.0147410412066783
g23171,-0.155987943748668
g23173,0.0292216726162327
g23180,-0.141895966306343
g23179,-0.201372348277017
g23183,-0.12842104655873
g23192,-0.195884647384464
g23193,0.110367997646728
g23198,-0.341631328102538
g23204,-0.269270218219321
g23202,-0.16309246854013
g23206,-0.165626698082151
g23210,-0.249667954490518
g23213,-0.140770671299854
g23218,-0.271250987004229
g23222,-0.411209716203082
g23225,-0.405808756946469
g23226,0.0446963439171786
g23231,-0.0789496485342235
g23227,0.0025324717768451
g23240,0.0803965746454669
g23245,0.266423127878935
g23254,-0.0613374255604979
g23259,-0.0364685014937882
g23262,-0.00173310572639058
g23271,-0.0753444614694588
g23270,0.0724642118709563
g23269,-0.111455987609227
g23276,0.0900858537141272
g23282,0.172259186525754
g23285,-0.146767616217176
g23289,-0.142440596273174
g23296,-0.437965613625341
g23297,-0.0544942875550476
g23299,-0.152863097564562
g23311,-0.0713373673475805
g23312,-0.00144260006775193
g23313,0.159285553500953
g23315,-0.249762391193917
g23316,0.0183079793130223
g23317,0.324471598733225
g23319,0.00630529450166872
g23333,0.241357095423561
g23337,0.225282627454039
g23339,-0.139438321977073
g23343,-0.00693294371570782
g23347,0.0228549620874942
g23346,0.0116295771072769
g23344,0.0706975895042056
g23348,0.104317651051247
g23351,-0.122958679070144
g23356,-0.147073781148378
g23366,-0.114192069690955
g23363,0.0221894285280386
g23365,-0.0443654396095768
g23371,-0.307149316227829
g23373,-0.503105035609993
g23377,0.149097566502679
g23386,0.0890346950044777
g23394,0.015224566698014
g23395,0.0232405318233277
g23405,-0.151474505581383
g23412,0.272940599796055
g23411,0.329710734396584
g23410,0.00836473600387636
g23414,-0.0548718689843447
g23419,0.110092306729306
g23420,-0.0548046872563503
g23421,0.393336471235867
g23423,-0.0251238057568939
g23431,0.55139809309109
g23430,-0.109922300539944
g23446,-0.32306298502609
g23447,-0.520495463693383
g23450,-0.0127716032428889
g23459,0.22425446047896
g23460,-0.331732197636365
g23469,-0.291317197198001
g23474,-0.0971503500028259
g23475,0.107232606431379
g23486,-0.0156049674670177
g23490,0.0192630837676248
g23497,-0.269621763247895
g23494,-0.122381549290677
g23504,-0.0407707263189323
g23507,0.201070281039889
g23511,-0.0281726141638904
g23515,-0.0323804941457933
g23519,-0.0229866225043861
g23520,-0.0239405358323871
g23526,-0.0729470798749563
g23528,0.17076052479984
g23530,-0.107489683974595
g23543,0.109045915957037
g23551,0.0314550889979687
g23547,0.0494437228520105
g23548,0.0584448302296091
g23554,0.284581069427255
g23556,-0.00354225387909563
g23558,-0.179159947022386
g23559,-0.0124100657656581
g23560,-0.0960726601968099
g23569,-0.00698790744110509
g23574,-0.287721264388413
g23575,-0.100773474364211
g23576,0.121069366516107
g23577,-0.0928929054149761
g23590,-0.190263714574336
g23594,-0.135087121783439
g23596,-0.065637088663809
g23608,-0.0454459753087
g23611,0.177362816212892
g23618,0.144265913724283
g23621,-0.0797023466510801
g23622,0.0462901682420565
g23623,-0.319186090962804
g23628,0.0976179513089626
g23624,-0.282950628208827
g23627,-0.0538520677640153
g23629,-0.129455783575418
g23630,0.683223990645229
g23632,0.113299722566135
g23634,-0.0460254268655879
g23644,0.149836227271947
g23650,-0.0637854888475939
g23651,-0.0707610222743402
g23653,-0.183527089923892
g23656,-0.205037761828634
g23671,-0.130532147359171
g23677,-0.112379965239944
g23686,0.141613648422825
g23691,-0.200762485745668
g23697,0.136232052329478
g23700,-0.23693984648837
g23710,-0.0650343972368499
g23714,-0.0921421479152591
g23722,0.0721087897645737
g23726,0.0133616835285416
g23728,-0.341145437727476
g23733,0.101188417855934
g23736,-0.00213988640289811
g23737,-0.0686600531317575
g23746,0.152070605614606
g23749,0.139643631018297
g23752,0.354472033997179
g23756,0.00328694117883196
g23757,0.098738970434606
g23760,0.162248956612718
g23765,0.126996749338324
g23763,0.192465086299852
g23774,-0.100065140012256
g23769,-0.156736581655941
g23785,-1.43552926980232
g23791,-0.108317224018295
g23789,0.154479598970597
g23795,0.15887839664226
g23800,-0.235320497583159
g23810,0.0539362777055205
g23808,-0.0407494553105378
g23814,0.0185595833184254
g23830,-0.123148395079055
g23835,-0.115441354512164
g23834,-0.00994175632939672
g23843,0.180754339713163
g23845,-0.093299214000446
g23851,0.096914343362498
g23850,0.0424846806513058
g23853,0.0533864255629869
g23861,-0.029234511080251
g23870,-0.0482518796148047
g23880,-0.0783522521440024
g23882,-0.0325531853340157
g23883,-0.0661428739191147
g23879,0.0605870129095919
g23896,0.0208816037237136
g23898,-0.189402810061214
g23905,-0.138367238864446
g23907,0.0396953227040973
g23906,0.0253822754977775
g23911,-0.22739929669155
g23918,-0.1149021913639
g23920,-0.337170285421148
g23924,-0.0561150666592022
g23923,-0.0695861157454214
g23928,0.0738640110186692
g23927,0.285551429801129
g23925,0.195757128143806
g23932,0.101864446510527
g23934,-0.0662143548576018
g23943,-0.242212219537312
g23944,0.0110090123950026
g23951,-0.202826839396707
g23952,0.14434516097169
g23960,-0.101632284193581
g23963,0.1470025559359
g23965,-0.076212476694744
g23968,0.0589323627141633
g23970,0.26202677183681
g23972,-0.551308194526045
g23974,-0.0210700032077709
g23988,-0.192814455674533
g23990,-0.17184682305192
g23995,0.0709673744580784
g23996,-0.361061634709899
g23999,-0.133232282571346
g24003,0.230607248924412
g24009,-0.298881635223707
g24014,-0.0166376626458193
g24012,-0.364801415952722
g24015,0.0391425530377244
g24040,-0.0451008158238658
g24056,0.0303138448793501
g24060,-0.117684798718896
g24061,0.0665641029753598
g24062,0.156199564476245
g24071,-0.0782911713414974
g24074,-0.0231643309560781
g24073,0.161049269925162
g24086,-0.0628827164616006
g24081,0.12015137788676
g24103,-0.0501618584900002
g24098,-0.181589659179213
g24107,0.0458872232007615
g24112,0.117296589059108
g24114,0.0586556325169056
g24119,-0.0852956847325759
g24121,-0.100194561832862
g24125,-0.344788089180271
g24131,-0.350467319670836
g24126,-0.224066783518309
g24128,0.0405913353243845
g24136,0.208077459180647
g24146,0.0696922200762421
g24148,-0.0865137511872207
g24150,-0.276605781075665
g24157,-0.162495511806395
g24153,0.0746244753805059
g24161,-0.125081366532527
g24164,0.2160131736142
g24168,-0.131651836478773
g24171,-0.0451015322693584
g24176,-0.352501751793352
g24183,-0.739781004873471
g24184,0.0858799447067986
g24187,-0.358136874279623
g24189,-0.171377434498598
g24202,0.132530487764894
g24204,0.094563563499912
g24205,0.154404142340927
g24207,0.226085926229076
g24210,-0.0292650138346235
g24209,0.10803406454427
g24220,-0.140244326152852
g24222,0.20815364000279
g24225,0.27573302743321
g24228,0.0124558359294969
g24233,0.0895084347279559
g24236,0.123100676729424
g24234,0.0620013645634136
g24237,0.129171779985814
g24244,-0.331971978720838
g24255,-0.0829109765788548
g24257,-0.116729204231278
g24258,0.0218343423007176
g24259,-0.0974009757747633
g24272,0.114831287669066
g24271,0.027031933068667
g24276,0.344321837929076
g24277,-0.0189214678246207
g24282,0.0810976692474304
g24286,0.00727334215807883
g24285,0.162458576130147
g24293,-0.0337388188222114
g24294,-0.0217623493221701
g24300,-0.0851254962468568
g24301,0.0897496724023137
g24306,0.221949908249048
g24315,0.165276892369756
g24314,0.0292844993674186
g24318,-0.165978174429387
g24333,0.234120246173288
g24337,-0.0576505975159458
g24341,0.0658634268695809
g24351,-0.318758656119185
g24354,-0.459799560715709
g24342,-0.189591681769703
g24347,-0.337653469381066
g24357,-0.0610086173390509
g24360,0.0511548374732169
g24361,-0.0104619231362552
g24358,0.256220239841629
g24370,0.0147798842586583
g24377,0.580843141580712
g24376,-0.140184840362594
g24383,-0.0704003588891051
g24388,-0.192376143716316
g24394,0.113119094493856
g24400,0.258024091242724
g24411,-0.190822210155852
g24414,0.0385844748937647
g24419,0.0637526252395068
g24430,-0.604239539307001
g24432,0.138051989462224
g24434,0.0875805796740234
g24445,-0.00975845957459585
g24452,-0.146199490780838
g24453,-0.238875722505671
g24451,-0.106403224572927
g24460,-0.0161675980264041
g24459,0.0456951640096703
g24465,-0.0938321073093998
g24470,0.333035292397778
g24471,0.117241127201423
g24472,0.0581559467530624
g24483,-0.0274717411231063
g24473,-0.202471973055906
g24485,0.088421073464865
g24486,-0.0444348962087593
g24492,-0.287354975617845
g24491,0.132520091359541
g24493,-0.036555254441713
g24494,0.0357112374810293
g24501,-0.0886541983646018
g24505,0.0916197099759967
g24507,-0.0790838907892537
g24515,-0.000286013140634824
g24514,-0.0115363829653304
g24511,-0.126149391451741
g24533,0.0279412989620637
g24537,-0.259642772601719
g24546,0.111465631269018
g24543,-0.227434517035212
g24548,-0.250289037724384
g24549,-0.295340834586068
g24550,-0.302965408877248
g24552,0.126038730766718
g24551,0.0940417772015209
g24555,-0.47703214314766
g24558,-0.00142852317377483
g24566,-0.607315224219411
g24575,0.00578266806974036
g24577,0.0442286074298309
g24578,-0.251174194582538
g24583,-0.356028317778509
g24597,-0.159159310099663
g24603,0.241764560285794
g24602,0.246373076439531
g24606,0.0979077200960104
g24607,-0.110949340331381
g24611,-0.190579209773256
g24612,0.123897924877274
g24615,0.0394425806707025
g24621,0.0617644542960792
g24620,0.294764703415241
g24624,0.0318031711229926
g24625,-0.203564102303901
g24630,0.11944420089926
g24631,-0.203431411806037
g24636,0.0467885654386887
g24645,0.0744186316472233
g24649,0.23085749076917
g24654,-0.0734143622687274
g24658,0.0318611369583455
g24656,0.0657725702835437
g24661,0.0491862838133648
g24660,-0.221352216396867
g24666,-0.131974433892821
g24668,-0.090599960717976
g24673,0.130937126115147
g24678,-0.09847091898077
g24681,-0.0600552845638381
g24685,-0.255134967024734
g24684,-0.406841716029061
g24690,0.0254492200259168
g24691,0.415214979536253
g24693,0.122464931171869
g24694,0.113934563953181
g24698,-0.00852590322521344
g24702,-0.0976323224684915
g24703,0.169278872225645
g24706,-0.0168297711926821
g24709,0.140245413599228
g24713,0.144060706724916
g24719,-0.402311642020712
g24718,-0.345600578939375
g24723,-0.38866913154989
g24744,-0.275675366594896
g24745,-0.293235617468839
g24742,-0.245158391090696
g24747,0.167931303819913
g24753,-0.159221130063211
g24755,-0.0539413008784826
g24765,0.16737194695128
g24785,0.190332965034326
g24787,0.0697749092089437
g24792,-0.113730505919611
g24794,-0.0555659813457695
g24798,0.00294830903273989
g24815,0.0373004649706504
g24805,0.0931697231313321
g24807,0.0714313164395253
g24816,0.00908680177160153
g24818,-0.0642757973772972
g24823,-0.034459887916349
g24828,-0.0809114438284533
g24827,-0.0190771989901389
g24826,-0.0972630210677989
g24830,0.0526967520821024
g24833,-0.171823986448041
g24834,-0.0790162228421516
g24836,-0.158613613748857
g24837,0.0423808277045852
g24843,0.139516356142826
g24842,-0.0565473330708064
g24848,0.102432106221291
g24847,-0.100937390162051
g24850,-0.135913412387484
g24855,0.139338853307564
g24857,-0.0557009532017781
g24860,-0.0170588564274989
g24872,-0.293034258295802
g24873,-0.0753378342137921
g24874,-0.0523488101365675
g24878,0.0803985781746403
g24880,-0.168102759688748
g24886,0.152001973364477
g24884,0.115237057759454
g24893,0.380124219281928
g24905,0.0669502759350749
g24916,0.309393568174161
g24923,0.0564071165711885
g24920,-0.348954990484438
g24925,0.0925099848806527
g24929,0.142434840266458
g24931,0.0294526737662903
g24936,0.0119136822748227
g24946,0.184178199312019
g24939,-0.0389164087250416
g24951,0.0338590735962822
g24949,0.0981302831432162
g24959,0.0692243207630313
g24961,0.050487840996877
g24970,-0.0381847459899576
g24977,-0.153904665386798
g24972,0.0510003234961658
g24979,0.0545552253071393
g24980,0.217269256869562
g24982,-0.0118792603189366
g24984,-0.0851562811195146
g24990,0.140445448167212
g24994,0.0317390692312087
g24999,-0.0598692445426622
g25041,0.071743050004477
g25040,0.0540805001239086
g25037,0.0933938412719997
g25035,-0.0692632046576784
g25046,-0.093684788995756
g25045,0.0817231013307904
g25052,-0.0470188007110673
g25062,0.015731729472165
g25063,0.152966504178149
g25064,-0.241184396530296
g25066,-0.0134984616276771
g25068,0.0901926883414813
g25072,-0.0290291587540638
g25077,-0.0724861948515897
g25079,0.0893739484798245
g25086,0.0499745843499688
g25084,-0.0837475498053638
g25088,0.328050610257328
g25090,-0.277567332331476
g25095,0.103206982100042
g25104,0.0750550076320787
g25100,0.0813070006185799
g25111,0.151753455140109
g25112,-0.152436223590902
g25115,0.0185329328242499
g25116,-0.0664440751296518
g25123,-0.0545974530237965
g25124,-0.313983625191165
g25134,0.233583877781146
g25135,-0.21865952490892
g25138,-0.0333518646669805
g25150,0.0833731704412345
g25152,0.0491931420705693
g25161,0.287697952958514
g25163,0.224730062203714
g25169,-0.0122687873874318
g25166,0.0749132166749057
g25172,-0.196427596239304
g25175,-0.303702276783926
g25178,0.293350864746821
g25179,0.171741086674596
g25189,-0.134310788552587
g25197,0.0347807239492495
g25207,-0.0261702563854763
g25200,0.0992787461745485
g25202,-0.247322505576965
g25214,-0.430360336354565
g25217,-0.348822872278644
g25220,-0.334397693374303
g25222,-0.0840260540436737
g25226,-0.0146248854686284
g25227,0.0232226463268034
g25236,0.0127254208495118
g25247,-0.043117202510149
g25248,0.0954919166680932
g25249,0.038791587677878
g25257,-0.02598778037674
g25265,-0.184279876757165
g25263,-0.358192176360103
g25279,-0.208006347222341
g25280,-0.0909792830223166
g25283,0.145486488817551
g25288,0.00598167294471283
g25294,0.0866389329820818
g25298,0.243803137467187
g25305,-0.139991128294687
g25309,-0.0860226641421195
g25308,0.0400379560571791
g25310,-0.211346750895741
g25311,-0.154618362211053
g25314,-0.234871466334366
g25318,0.239207832006928
g25331,0.0629083536324953
g25334,0.64729423488658
g25329,0.210227636971449
g25345,-0.34023952385597
g25349,-0.0248369639790882
g25353,5.05708069014622e-05
g25356,0.0336809840868547
g25358,-0.0158202794056918
g25377,-0.230655495505474
g25379,-0.139415286645545
g25380,-0.151377177100542
g25384,0.121822058231234
g25390,0.165956130438342
g25402,0.242828607386588
g25410,-0.209356907678647
g25408,0.0941124128095448
g25413,-0.237892547134076
g25412,0.0320680169099377
g25421,0.0577826900254022
g25422,-0.225429917743674
g25431,0.0880316792463224
g25437,0.0710993583746248
g25439,0.00976886096087039
g25440,0.112839175196169
g25448,-0.0113072043932743
g25454,0.129799147229263
g25451,-0.420666592055235
g25452,-0.399880008628105
g25456,0.256720637635716
g25461,0.046512969617289
g25472,-0.148977777874936
g25478,-0.185399253901518
g25491,-0.0279063748562036
g25490,0.0341902219408182
g25492,0.140783260341629
g25502,0.0621706523300056
g25513,-0.276255142612302
g25527,-0.0408060126215826
g25529,0.0427518004916312
g25528,0.435585565717852
g25530,-0.113572313174787
g25532,-0.000201921979207632
g25536,-0.0236581239107785
g25541,0.0435815037265174
g25547,0.335450989097813
g25548,0.187967403774641
g25550,0.077313686307485
g25553,0.0474595979018109
g25556,0.120467133315676
g25560,0.138641811346576
g25562,0.50613097662925
g25564,0.00407047997336255
g25576,0.00989948224405376
g25574,0.0563527287028569
g25581,-0.224911291389484
g25585,0.0905445828745571
g25586,-0.0668441527453377
g25589,0.365246671064837
g25596,0.129647242306217
g25603,0.777958219328462
g25615,-0.216160314607548
g25616,0.165800776569384
g25620,0.552692414736275
g25638,0.0415921215604225
g25637,0.0820893461406551
g25633,-0.2440650019057
g25643,-0.240379977840274
g25644,0.105969904218556
g25646,-0.363308829843094
g25660,0.114802013103057
g25663,0.356577909760539
g25664,0.215890102486396
g25665,0.130121358211087
g25667,-0.132852554559415
g25672,-0.0305507293738844
g25684,0.0403445469423801
g25685,-0.28207163057186
g25686,-0.255014834750805
g25697,-0.155709774626298
g25695,0.0793783895760589
g25694,0.0883863199646237
g25705,-0.331403824200612
g25704,-0.17770801384746
g25710,-0.269023508818157
g25713,-0.201869324418689
g25711,-0.0914272629330461
g25720,-0.0579784097837857
g25723,-0.191722632266004
g25731,-0.133644062403017
g25743,-0.0184163327790429
g25752,0.112399241335271
g25764,-0.13327391477793
g25767,-0.0994250047918198
g25774,0.0379035263732755
g25776,0.100566834336985
g25778,-0.0946598273778365
g25780,-0.248934391146365
g25793,-0.135192108967745
g25798,0.247942118134504
g25803,-0.169536869874427
g25807,-0.171183241459644
g25810,-0.216887688391549
g25814,0.0704192806671709
g25831,0.0334292850555495
g25836,0.0138570658156977
g25835,-0.380175771309201
g25837,-0.36698252845404
g25846,0.132026390138125
g25852,0.0275976066187287
g25860,0.0122322531591147
g25861,0.0260019256139419
g25854,0.0253882417220996
g25865,-0.263198191749451
g25866,-0.0339293675646213
g25873,-0.092915686630355
g25881,-0.645630318308831
g25891,0.0105913975664732
g25895,0.116065646877652
g25894,-0.268281426455567
g25918,-0.157403569880077
g25929,-0.219885211191516
g25927,-0.264265442322729
g25934,0.0706148465213504
g25932,-0.0637685946564308
g25930,-0.0524415899535316
g25938,-0.598786873976639
g25944,-0.0784495242150774
g25947,-0.217009884097292
g25948,-0.0233451631475539
g25952,-0.0307264063695365
g25963,-0.05616590235325
g25965,-0.161250672307941
g25964,1.08656026120208
g25967,0.109505427311425
g25972,-0.0149472697317873
g25977,0.149292542989278
g25983,-0.0697019945493059
g25982,-0.156546714753518
g25989,0.0742111451818195
g25988,-0.286682454002441
g25990,-0.339315711028906
g25997,0.247278092921514
g26005,0.0776186915786008
g26011,0.0761892574642868
g26028,-0.00931875502774323
g26025,0.11708967575766
g26031,-0.0476057296830181
g26033,0.235345920538832
g26054,-0.222966466378506
g26053,0.229928526429653
g26058,-0.110397276256482
g26064,0.0214659560002564
g26066,-0.33734053799759
g26072,0.0161554834771705
g26074,-0.0581773194429898
g26080,0.0618444535229394
g26090,0.11195489991173
g26092,-0.0557525160697517
g26096,0.0190931878157918
g26098,-0.129742948159173
g26104,0.216337236872661
g26102,0.130829947531178
g26101,0.110537811093717
g26106,-0.42006157193679
g26105,0.241744768352973
g26114,0.0179514868630406
g26111,0.0622033054311149
g26118,-0.0363989094517501
g26122,0.073193696234799
g26137,-0.0159019678392638
g26140,0.0329793947129178
g26138,0.454563180490695
g26142,-0.517672064674897
g26146,0.0745312748994438
g26144,-0.0693114372991739
g26157,-0.127829340029871
g26158,-0.196964533208749
g26166,0.0330987876206393
g26163,0.0657198262305234
g26175,0.168184713609385
g26177,0.179254039900414
g26180,0.015192028362969
g26184,-0.0296073377312264
g26188,-0.0344084939410832
g26192,-0.095757615227331
g26197,-0.174578883888885
g26210,0.117545811026169
g26217,0.00819775580531145
g26219,0.0361389069421028
g26224,-0.0277130036669818
g26232,-0.197381944568136
g26242,-0.114865288122857
g26245,0.129784230367087
g26247,0.0432201709813287
g26257,-0.0291155603559535
g26255,0.183577339513057
g26262,0.0194175046662569
g26266,0.656177429073416
g26275,0.0321275056087726
g26285,0.217443843878964
g26287,-0.294623116000078
g26296,-0.237016453933281
g26295,0.0756262071479564
g26292,-0.251520272343109
g26301,-0.0806066051789692
g26302,0.00784795098185259
g26307,-0.193188813473628
g26312,0.137155410793284
g26308,-0.024156293597029
g26314,0.0942434688788232
g26322,0.0863943068701257
g26320,-0.00158866236657785
g26329,0.0556623529219542
g26331,-0.155512238673311
g26332,-0.0675225863474825
g26344,0.0920799795172838
g26345,0.169649155941355
g26351,-0.217563344951285
g26350,-0.0721785241490737
g26352,-0.0063035318329868
g26361,-0.0102939854061507
g26366,-0.528425685432178
g26369,-0.0573597091340006
g26375,-0.120990520925873
g26376,0.0382909493163034
g26379,-0.055521807646399
g26380,0.108436543533234
g26382,0.218925257905935
g26384,0.0478300567158078
g26400,-0.402478522748919
g26410,-0.0385589149705301
g26414,-0.144993514583219
g26421,0.184088305981173
g26422,0.00145410801849458
g26418,0.0143908202807823
g26427,0.247251085414891
g26428,-0.0214109353717955
g26434,0.289494417532908
g26439,-0.0714630715017313
g26441,-0.0131447568337662
g26453,0.0865169159160311
g26460,0.134235890537813
g26462,0.137190552003816
g26465,-0.183101507700657
g26467,-0.0238649295617962
g26466,-0.410462622045406
g26468,0.0851214067813035
g26470,0.191306934455357
g26472,0.082254069755652
g26473,-0.03358469096631
g26476,0.127983675942574
g26482,-0.201697748996838
g26487,0.15123851871695
g26489,0.351921851851591
g26501,-0.172802224866247
g26515,-0.270085339694032
g26524,-0.0533014736301431
g26526,-0.458671809885465
g26529,-0.0030620819622512
g26531,0.0843904984851124
g26535,-0.101523737654111
g26544,0.206854744518426
g26545,0.0735922087569481
g26547,-0.06739690538037
g26551,-0.0452494086581689
g26556,0.136678686136649
g26558,0.0523781593378186
g26561,0.0828939582955982
g26562,-0.0392161401370479
g26564,-0.0531557127947324
g26576,-0.616656633496672
g26584,-0.0873366130628057
g26588,0.0698028797383691
g26600,0.0933780766996292
g26591,-0.280521243538007
g26595,0.215878094486171
g26592,-0.175624681171092
g26599,0.295523495561939
g26615,0.0142081329655918
g26627,-0.0666259014264537
g26641,-0.0603712545417401
g26640,0.121463284794262
g26637,0.122189086828686
g26647,0.117337698169709
g26654,0.0733187437268372
g26653,-0.261326933313275
g26651,-0.130565917401707
g26661,0.282722901424581
g26670,-0.141850086086671
g26671,0.102735433910213
g26672,0.0179771391860403
g26677,-0.83504649024739
g26687,0.263878078637662
g26700,-0.0982410381103819
g26708,-0.213601850385204
g26711,-0.242419182442737
g26723,-0.00294939436107438
g26737,0.00871208251704205
g26734,0.0136428123941053
g26741,-0.223364000584965
g26743,0.163547497330194
g26748,-0.0748310829111394
g26746,0.0426783928788354
g26751,-0.172363215745432
g26759,-0.745411142049271
