gene,log2FoldChange
evm.TU.HiC_scaffold_65.5,0.209257234072253
evm.TU.HiC_scaffold_102.11,-0.170131014150361
evm.TU.HiC_scaffold_90.12,0.163785498655324
evm.TU.HiC_scaffold_90.13,0.0236127525260357
evm.TU.HiC_scaffold_94.9,-0.0130240232304191
evm.TU.HiC_scaffold_12.2,0.200339489352871
evm.TU.HiC_scaffold_37.1,-0.479820932424654
evm.TU.HiC_scaffold_90.14,-0.165028386582441
evm.TU.HiC_scaffold_82.10,-0.0108243906254636
evm.TU.HiC_scaffold_74.1,-0.0689295370036729
evm.TU.HiC_scaffold_104.12,0.0534054061847391
evm.TU.HiC_scaffold_79.12,0.72323971400624
evm.TU.HiC_scaffold_87.6,-0.225909993005966
evm.TU.HiC_scaffold_52.4,0.235940651315698
evm.TU.HiC_scaffold_52.5,0.107643586810813
evm.TU.HiC_scaffold_79.13,-0.114211626638122
evm.TU.HiC_scaffold_63.1,0.248283638628863
evm.TU.HiC_scaffold_30.4,0.141414729041037
evm.TU.HiC_scaffold_50.9,0.06686671859205
evm.TU.HiC_scaffold_50.10,-0.0449632432522716
evm.TU.HiC_scaffold_50.11,-0.0961449998898464
evm.TU.HiC_scaffold_50.12,0.0572234829203766
evm.TU.HiC_scaffold_53.4,0.528924594778564
evm.TU.HiC_scaffold_15.12,0.111222988524605
evm.TU.HiC_scaffold_15.14,0.153538921273109
evm.TU.HiC_scaffold_81.10,0.0872670310923718
evm.TU.HiC_scaffold_81.11,-0.0121783827436963
evm.TU.HiC_scaffold_84.6,0.243039325717064
evm.TU.HiC_scaffold_84.7,0.169211024772583
evm.TU.HiC_scaffold_1032.1,0.374194216288687
evm.TU.HiC_scaffold_84.8,-0.124418649134176
evm.TU.HiC_scaffold_96.10,-0.0345327619423182
evm.TU.HiC_scaffold_96.11,0.0112343785401147
evm.TU.HiC_scaffold_55.8,-0.0379520174918995
evm.TU.HiC_scaffold_31.3,0.0523425116526932
evm.TU.HiC_scaffold_31.4,0.0305199538855468
evm.TU.HiC_scaffold_10.10,-0.0613330127145146
evm.TU.HiC_scaffold_70.8,0.0310639061687449
evm.TU.HiC_scaffold_13.14,-0.0147439977566286
evm.TU.HiC_scaffold_90.15,0.0875581820675284
evm.TU.HiC_scaffold_76.7,-0.0943203994099014
evm.TU.HiC_scaffold_76.9,-0.0552031602976638
evm.TU.HiC_scaffold_82.11,0.18082152452085
evm.TU.HiC_scaffold_1.3,0.0674942218317515
evm.TU.HiC_scaffold_2.9,-0.0769794336605709
evm.TU.HiC_scaffold_94.11,0.370212284793545
evm.TU.HiC_scaffold_10.12,0.313031865557119
evm.TU.HiC_scaffold_10.13,-0.271316309512265
evm.TU.HiC_scaffold_10.14,0.193011049379842
evm.TU.HiC_scaffold_1.6,-0.155205244074066
evm.TU.HiC_scaffold_28.19,-0.060421295803406
evm.TU.HiC_scaffold_28.20,0.179496217736094
evm.TU.HiC_scaffold_90.16,-0.0511677385410228
evm.TU.HiC_scaffold_90.17,-0.403274509453175
evm.TU.HiC_scaffold_56.9,-0.137370737503423
evm.TU.HiC_scaffold_104.13,1.46105342849339
evm.TU.HiC_scaffold_81.12,0.0719320026969584
evm.TU.HiC_scaffold_2.10,-0.330173464138047
evm.TU.HiC_scaffold_92.21,-0.216930780589586
evm.TU.HiC_scaffold_92.22,-0.0830190732956899
evm.TU.HiC_scaffold_92.23,-0.104314380633135
evm.TU.HiC_scaffold_21.6,0.276684544248564
evm.TU.HiC_scaffold_55.9,-0.0570856742806734
evm.TU.HiC_scaffold_17.4,-0.15799525103172
evm.TU.HiC_scaffold_46.10,-0.512948464473478
evm.TU.HiC_scaffold_57.9,0.0396535376453015
evm.TU.HiC_scaffold_57.11,-0.058856652726596
evm.TU.HiC_scaffold_57.13,-0.3141413374225
evm.TU.HiC_scaffold_21.7,0.0629834195528555
evm.TU.HiC_scaffold_39.11,0.204426517796634
evm.TU.HiC_scaffold_50.13,0.213778150966389
evm.TU.HiC_scaffold_78.11,-0.0641290612711505
evm.TU.HiC_scaffold_6950.1,-0.279840390468879
evm.TU.HiC_scaffold_79.15,0.0110189062468284
evm.TU.HiC_scaffold_94.12,0.0131926043113451
evm.TU.HiC_scaffold_94.13,0.0476665995697266
evm.TU.HiC_scaffold_96.13,0.543352674125587
evm.TU.HiC_scaffold_12.3,0.369334065905267
evm.TU.HiC_scaffold_72.5,-0.216309104135339
evm.TU.HiC_scaffold_22.3,-0.169527020372068
evm.TU.HiC_scaffold_29.16,0.269277045104593
evm.TU.HiC_scaffold_29.18,0.540222563318884
evm.TU.HiC_scaffold_59.4,-0.0562017099915952
evm.TU.HiC_scaffold_59.5,-0.153543526819977
evm.TU.HiC_scaffold_59.6,-0.127534661068822
evm.TU.HiC_scaffold_78.12,-0.351692120892703
evm.TU.HiC_scaffold_30.6,0.0833448530996175
evm.TU.HiC_scaffold_52.6,-0.320820246809382
evm.TU.HiC_scaffold_79.16,0.468442083249851
evm.TU.HiC_scaffold_50.14,0.178956062935885
evm.TU.HiC_scaffold_50.15,0.301352895283065
evm.TU.HiC_scaffold_104.14,0.0925280025607544
evm.TU.HiC_scaffold_104.15,0.531224749045812
evm.TU.HiC_scaffold_67.10,0.479191931141598
evm.TU.HiC_scaffold_78.13,-0.404586116112704
evm.TU.HiC_scaffold_78.14,-0.0288300315686345
evm.TU.HiC_scaffold_88.2,-0.0350607963906386
evm.TU.HiC_scaffold_88.3,0.00418094178232704
evm.TU.HiC_scaffold_84.11,-0.134479437246248
evm.TU.HiC_scaffold_84.12,1.00627503683507
evm.TU.HiC_scaffold_84.13,-0.118086186647741
evm.TU.HiC_scaffold_84.15,0.0746114333212823
evm.TU.HiC_scaffold_40.2,-0.103540688319408
evm.TU.HiC_scaffold_40.4,-0.286993196249971
evm.TU.HiC_scaffold_78.15,-0.354136200945599
evm.TU.HiC_scaffold_71.3,0.116038880226787
evm.TU.HiC_scaffold_71.4,-0.157161435530782
evm.TU.HiC_scaffold_71.5,-0.00726568896960364
evm.TU.HiC_scaffold_71.6,-0.0397357070580441
evm.TU.HiC_scaffold_13.15,-0.257365319163923
evm.TU.HiC_scaffold_63.2,0.0732284800510444
evm.TU.HiC_scaffold_82.14,-0.282838133991294
evm.TU.HiC_scaffold_74.2,-0.0212747495833974
evm.TU.HiC_scaffold_74.3,0.0907657522935463
evm.TU.HiC_scaffold_100.14,0.00384893120675418
evm.TU.HiC_scaffold_81.13,0.0895709006813319
evm.TU.HiC_scaffold_81.14,-0.0708792286197079
evm.TU.HiC_scaffold_27.7,-0.356057549349768
evm.TU.HiC_scaffold_35.3,0.135054050577079
evm.TU.HiC_scaffold_35.4,0.176362876840214
evm.TU.HiC_scaffold_25.7,-0.406797240410176
evm.TU.HiC_scaffold_33.6,-0.152441961801511
evm.TU.HiC_scaffold_90.21,0.573808153243868
evm.TU.HiC_scaffold_90.23,0.460141395805083
evm.TU.HiC_scaffold_96.15,0.00820648304468677
evm.TU.HiC_scaffold_74.5,-0.205170446356939
evm.TU.HiC_scaffold_74.6,-0.0251720871636671
evm.TU.HiC_scaffold_84.17,0.137473122552311
evm.TU.HiC_scaffold_84.18,0.0658730643982043
evm.TU.HiC_scaffold_84.19,0.956790824052605
evm.TU.HiC_scaffold_84.20,0.847371448219806
evm.TU.HiC_scaffold_59.11,-0.459199934050976
